,text,label_orig
919,"Making somebody happy is a question of give and take   You can learn how to show it so come on, give yourself a break   Every smile and every little touch   Don't you know that they mean so much   Sweet sweet kisses so tender   Always will return to sender      Like a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love   A boom-a-boomerang is love      Love is always around and you can look for it anywhere   When you feel that you've found it my advice is to take good care   Never use it as a selfish tool   Never ever be such a fool   Every feeling you're showing   Is a boomerang you're throwing      Yes a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love      And if you're warm and tender   I'll kiss you, return to sender   Please surrender      Bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang is love   A boom-a-boomerang is love  i was patient when i went to location1 caps1 first it started out when i got a can from my friend person1 he asked me to go so i said yes i had to be pation the date1 then he drive it way long but i was pation when we got to the entrance i felt good for being pation",15
920,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  well im patient and im in the middle patience is all about waiting or juss sitting with you dont like one time when i was little i was not very patient my mom wants say had on a couple of seconds and i would say num1 but when i got older i was more patient like i was patient with teachers and and parents but there are times that i still have a unpatient side i will try not to get unpatient but sometimes it juss happens i love having someone to talk to but some times i cant talk to them because im unpatient my friends are really good about it first though some time they dont my mom is really patient but my dad is not so maybe get it from him i dont really talk to my dad though although im unpatient im really out going and funny i have a lot of friends because im sometimes i get in trouble because im and that has a side i love talking and having fun maybe if i was more patient it would be more fun i working on my patience i think i can do much better than what i have been doing and maybe if i get more patient i will get better in school but i know i will try my hardest in the patience in conclusion i need more patience but is a thing i can work on",10
921,"Look at her face, it's a wonderful face   And it means something special to me   Look at the way that she smiles when she sees me   How lucky can one fellow be?      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?      And when we go for a walk in the park   And she holds me and squeezes my hand   We'll go on walking for hours and talking   About all the things that we plan      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?  im writing about a time when i was patient because i was about to go to a party in i had to be patient but i didnt i had got angry in i just couldnt patients in i also no someone who patient they just couldnt wait they really couldnt wait but i waited waited waited in i got mad i couldnt even wait no longer i was actually was waiting on my aunt to come pick me up in she didnt caps1 i called my mom in she said she was going to take me to the party in i was patient in she didnt come caps1 i didnt go to the party in i was mad because my mama didnt come pick me up caps1 i calling my grandma and she came in pick up that was the only time i was patient of learning",5
922,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  at the caps1s office i had an caps2 appointment at the caps2 office i was waiting in the room for her to come back then the caps1 asked me questions and my foster mom question then she left out she went an found the caps1 and talked to him then they came back and said caps4 you here goes the papers you need the foster mom said ok caps4 you then the caps1 said to me caps4 you for being patient person1 i that so much caps5 to ill see you guys next time ok caps5 we said bye",9
923,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  im always patient im really patient until my birthday then when i get presents i dont need to be patient anymore because i wait a year for presents and then i wait for caps1 because its only like a month away from my birthday and this year im being patient until caps1 because ive already know what im getting but that what im patient for just about nothing else im patient for",12
924,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  im going to tell you about the time i had to have patience taking this caps1 it all started a few minutes ago i came into the classroom prepared for anything i was clearly not because a four minutes later i have this thing on front of me so i started out by thinking about the time i used patience this time was good as any now dont get me wrong i understand why we take the caps1 i think its to help us learn or make our hands hurt and up i dont know really writing about patience is very hard because you can lose it very fast but the caps1 is the caps1 and i think to so my best so the story must go on its very quiet in here and the smell of pencil and paper are very long my eyes are tired and i cant help but to let out a roar of a my hand is asleep and every second you hear a sniff sniff sniff sniff were not aloud to get up so were stuck sniff sniff all hour long when you were a kid whoever is grading this did you ever take this test or a section of it well its none of my business never mind my hand really hurts one second shake shake shake crack there thats better patience is a virtue but who cares you probably dont have the patience to read this so let me finish by saying this writing about patience but now im done yes",23
925,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  when i was patient i was sitting at a and i ordered my drink and was the first one then when we got our food they said it will take about five more minutes so i sat there it was fifteen minutes later when she came back and made the wrong food so i was losing my patients so then i just relaxed she came back with my meal time it was the right one so i was very happy and i was really hungry so i ate it very fast so when i was done they gave me a free because of the they had with my meal and my mom bought me something from a store for such great patient s i had and thats when i was very patient",19
926,"I'll never know why I had to go   Why I had to put up such a lousy rotten show   Boy, I was tough, packing all my stuff   Saying I don't need you anymore, I've had enough   And now, look at me standing here again 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta have you near      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Feel like a creep, never felt so cheap   Never had a notion that my love could be so deep   How could I make such a dumb mistake   Now I know I'm not entitled to another break   But please, baby, I beg you to forgive 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta get you near      I thought that our love was at an end but here I am again      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Yes the love I have for you feels as good as new   Darling, we were always meant to stay together  when my friend and i went to organization1 it was very busy we dint have to wait a long time caps1 my ride we to wait a to get on caps1 my friend was very patiente and i was not i kept complaining on how long it took caps1 eventually we got on the ride and had a blast it was horrible waiting caps1 it was worth it because the ride was the organization2 it's the best ride in the whole wide world",16
927,"I can hear how you work, practising hard   Playing night and day, wo-oh   And it sounds better now, yes you improve   Everytime you play, wo-oh   But it's bad   You're so sad   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling fiddle      But I think, you don't know that I exist   I'm the quiet kind, wo-oh   From the day when I first listened to you   You've been on my mind, wo-oh   You don't care   It's not fair   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling find  when am seven i wer going to be able to ride on the hunt this able is for ever said alex a fun place the this as i was waiting in the in the line to ride the i was getting very this when said calm down were half way no i cant this is a long line replied alex will here what you do to on the tire try to tell her the reason in hand on behave or talk with us ok alex so or i was to talk to the in front at me we ever to the already in out a lot i my brother for the i master a was find a reson thats a patient time about me alex and the help off my brother",19
928,"I'll never know why I had to go   Why I had to put up such a lousy rotten show   Boy, I was tough, packing all my stuff   Saying I don't need you anymore, I've had enough   And now, look at me standing here again 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta have you near      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Feel like a creep, never felt so cheap   Never had a notion that my love could be so deep   How could I make such a dumb mistake   Now I know I'm not entitled to another break   But please, baby, I beg you to forgive 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta get you near      I thought that our love was at an end but here I am again      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Yes the love I have for you feels as good as new   Darling, we were always meant to stay together  when i hurt my hand on the same day of i was patient i was patient i fell in the hall and i went to the office i waited for them to call my mom to pick me up when my mom she said she was going to take me to the caps1 room it took a wile to find a parking spot when we got there i was patient even though hand hurting the we finally found one and then went inside my mom went to the font desk to tell them i was there we waited to a little while and then a nurse came out and use go in a room and talk she said i would have to wait for a bed to open up for x rays i saw a lady through the window i knew it was for me she opened the doors and asked for person1 she had us follow her to a room where we waited about forty five minutes for a doctor to come in and take us to the x ray room when they finished we went back to the room and waited a wile antill the doctor come in and said i didn't broke anything he gave me a brace and i went home caps2 all of that i was patient",23
929,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  person1 lets go this line is taking to long caps1 person2 just be patient caps2 asked person2 caps3 num1 replyed caps4 caps2 you have never heard of patient caps1 caps6 you want to tell me that out of all these thirteen you have never heard of caps1 caps6 your trying to tell me that put of all these thirteen years you have never heard of patience caps9 person2 replied in a confused voice caps10 caps12 well patient is when wow i never know patience would be caps6 hard to explain caps11 now do you get why i dont know i got it he yelled as he snaped is fingers caps16 one in the line was staring at them there faces turned red but person1 ignored that fact and said caps12 caps6 is like when you wait a long time but you dont care that you wait a long time and in the end because you caps20 patiently you get what you wanted caps6 person1 and person2 caps20 and caps20 and caps20 in line soon caps21 they were up next caps14 tickets to caps15 caps16 where i look please person1 and person2 said excitedly caps17 hold on one sec while i open a new package of tickets the ticket booth man told them person2 at person1 then said caps12 caps19 caps20 caps21 caps19 caps20 in this line for twenty minutes and now i have to wait more caps23 you go kids thats caps14 dollars please person2 was but yet happy he got his tickets person1 said caps11 you caps20 and got what you wanted thats called patience caps6 person2 and person1 sat down in the movie theater and watched a great movie if they patient they would have never gotten to caps11 thier new favorite movie",21
930,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  i have used patience many times i use my patience when organization1 on the bus at home and at school the first time when used when i was fishing i was to at the time i had my caps1 fishing in one hand and a bag of salt and in the other and while i was waiting for a fish i met my friend bubbles a he was also out maybe a week old when i met him i fed him some of my bait and i guessed he liked so i gave him all my bait put down pole and as soon as i grabed my chips i had a bite i turned out to be a very small sun fish but still to this day i see bubble once a year he lives near my favorite fishing spot and this year he had some side kicks two ducks i named them caps2 and person1 there are very friendly and love caps2 is kind of around other ducks and person1 is very content just sitting next to me or a bench and bubbles loves and with his buddies and with me in the calm date1 grass and this story is true the caps3",19
931,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  waiting for my child was the longest num1 hours of my life i had been in the waiting room for nearly the whole time the nurses kept giving me to calm me to no so i caps1 out a smoke to ease my nerves i didnt know if my wife or our baby would live would it live happy i just caps1 a of smoke and waited for hours i sat out the rest of the world to my own thoughts would it be picked on i sat ignoring the nurses pleading trying to me would it shut life out i sat waiting for my child my silence was broken by a baby crying i rushed over to my room to find her holding a beutiful baby girl caps1 you long enough",24
932,"I can hear how you work, practising hard   Playing night and day, wo-oh   And it sounds better now, yes you improve   Everytime you play, wo-oh   But it's bad   You're so sad   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling fiddle      But I think, you don't know that I exist   I'm the quiet kind, wo-oh   From the day when I first listened to you   You've been on my mind, wo-oh   You don't care   It's not fair   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling find  caps2 story is about the time caps2 mom ran out of gas caps2 mom was driving down location1 num1 driving home soon we started running out of gas the bad thing is it was raining then we ran out of gas first she had to get someone to and ask if they had a cell phone someone finally did she asked if they could get gas every one said caps1 caps2 mom then decided to call caps2 dad and ask him to get gas he then shows up an hour later with a couple of gas that was just enough to get location1 home if caps2 mom had caps1 patience she whould of gone crazy",20
933,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  have you ever been patient i have and i have to say it was rewarding i was sitting in the waiting room at the organization1s caps1 caps2 i planned to got my caps1 washed deep and flat the lady at the front desk called me up im sorry but person1 wont be here today caps3 there anyone else that youd like to do your caps1 a expression spread across my face caps3 caps4 here i asked yes but she has a right now she can take you tomorrow at three oclock she suggested thats fine i said my feelings were kind of upset but that all changed when i walked outside it was raining so i guess it was a good thing that i didnt get my caps1 done it was a good thing that i was patient being patient has its",23
934,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  a time when someone was patient was when a guy named person2 was driving and a little girl named person1 was walking on the side walk and it was a red light she yelled out loud go old man the old man went and she him to the store and she asked what was that and person2 sales that was nothing no you tried to hit me no you were rushing me so i went person1 to person2 i was or patience person2 tell her well learn how to control the in",15
935,"I can hear how you work, practising hard   Playing night and day, wo-oh   And it sounds better now, yes you improve   Everytime you play, wo-oh   But it's bad   You're so sad   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling fiddle      But I think, you don't know that I exist   I'm the quiet kind, wo-oh   From the day when I first listened to you   You've been on my mind, wo-oh   You don't care   It's not fair   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling find  one time i was patient because the teacher had to tell me something so i wated by the door but then she had to go to the office so i had to wate when the teacher came back she told me thanks for being patient patients really means you can wait some kids dont be patient they get so made for example there was num1 kids in one group we were playing a game and they would get so made because they didnt get called on a but the game was you pick stick and who ever it was went so being patients mean you have to able to wait",10
936,"I'll never know why I had to go   Why I had to put up such a lousy rotten show   Boy, I was tough, packing all my stuff   Saying I don't need you anymore, I've had enough   And now, look at me standing here again 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta have you near      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Feel like a creep, never felt so cheap   Never had a notion that my love could be so deep   How could I make such a dumb mistake   Now I know I'm not entitled to another break   But please, baby, I beg you to forgive 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta get you near      I thought that our love was at an end but here I am again      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Yes the love I have for you feels as good as new   Darling, we were always meant to stay together  a time when i had to be patient was on the drive to location1 caps1 took a few hours so here is caps2 story we were leaving the house when i realized i forgot something i quickly ran inside to get caps2 dog she is real not fake caps2 dog out the door and i put her in the truck we stopped at caps2 grandmas and grandpas house and rest we travelled through lots of roads until we got to the highway caps1s gonna be a long ride i said we passed so many cars then they passed us for a second we lost our grandparents car i looked back and behind about twelve cars i found them we reached location3 in about four hours i knew caps1 was going to be a long trip so i decided to take a nap daring caps2 nap caps2 parents caps2 mom took pictures of me i thought that caps1 wasnt nice we now have one more state to go through and then were in location1 that state was location2 by the time we reached location2 caps1 was already num1 we decided to get a room like a hotel in the morning we stopped and ate breakfast then on the road again i had to be patient because we still had a two hour drive to go longest five hours even but i was patient so caps1 was fine we arrived in location1 and had no clue where we were going so caps2 dad turned his gos and we found our way to our that is a story about a time i had to be patient",23
937,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  once i was patient i want to go they football with my dad but didnt want to so when he was puting shoe on when i would ask him to come play football he would take his shone off then i had to wait two and half hour just for him to get one shone on when he was putting second i didnt say anything so we when and play football thats how i learn if you use your patience on will to be able to do some safe",9
938,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  patience is being able to wait for something for some patience is hard and for some its easy for me i'm ok at patience like i'm patiencet for this game i pre ordered it comes out date1 when i'm not patiencet is when i want i get on the computer i was also patiencet for getting my second class well thats all i have to say about patience",15
