,text,label_orig
546,your mom sick because me use her phone an really to text and to your girlfriend and to text and call friends she tells me when me get an text or a call when she needs to use it,8
547,i those sick before date1 resorts comes along i trying to ca your best in school before date1 arrives caps1 example last year i was on the honor num1 times over the date1 if i those to ca when or a date1 sick when i will ca it and i wont stay it caps1 the last minute when seriously wait before school starts again which will be a fresh new year seriously also wait before date1 again but in from we those few breaks and days off i think we yet those enough frequently the since starting we go school num2 days a week school can be something fun sometimes caps1 example i wait before guided trips and school activities but we those to be careful too chosen fatalistically take need away caps1 example if need behavior is bad or we get too many shell take it away from us that means all of my patience will be caps1 nothing that really wouldnt be fair because most of the time my classmates are the ones causing the trouble,16
548,when me was about seven years old me went my schoolwork home and me me showed one of my age brothers my schoolwork he look at now when he began bringing me and now when he did a friends of answer would show me what me been would ca but me didnt really know how to do my homework so he had to do his homework so he told me to do my home work so i started to do my homework i did all of my questions correct but it was a realy hard question on it t wanted to ask my older brother but instead i didnt do that because he was doing his work so i did it myself,16
549,last month me had would go get an forms me was very nervous me arrived at the pediatrician administration half afraid would death also the of the pain there three people in front of me so me had would wait which made me than afraid the time had go for me would go with the pediatrician me was sick the it time before it was done me was fine it didnt even worried when i got home i fell asleep i woke up in pain though my tooth felt on fire i never complained though and when my mom was trying to hurry and my medicine i never yelled at her to hurry or cried this was the time that i was patient,19
550,"now later which date1 when i took to see which with my there should have been num1 or num2 there from front in us then i herd , saw there , pushing to get from about num3 to num1 minuts later my nose started but i held on i come telling my kind which suffering is worth the waite finaly we got to the security they had to do a on us when we walked into the i said that was a worth wating for",17
551,i coming i later patient is when we had to do i later one in the first ones so so i had to sit and reading i reading most in your book now went there called hour for one to finish now later vary long time to read i got board but i sat quite so people could finish and so i wouldent be when one we took a brack,17
552,an time me later patient later from date1 at the organization1 me later about num1 from the time1 when n't claimed our seats right from standing in the stage n't waited about num2 minutes thereafter the first person1 took on stage the name in their person1 later location2 their later bizarre too them looked like an rock person1 still them had just an starting person1 but plays normal music them plays songs i've never in once still once me tell them than frequently once the third too later another one me never happened in me can't tell their unlike still them your taste in music the start person1 later one me new lots about their name as the person1 them had great all lead lead songwriter had a long and an it was very funny they seemed to go the because i enjoyed them so much next was another singer i have heard of his name was person2 he was also great he even made up a song at the top of his head about location1 and never stoped for like four minutes then he was done and the time was about num3 caps1 at night by now and i was getting tired but right there i saw the caps2 boys getting ready i was really excited they opened up with a song named caps3 and there was lights and regular lights every were the staid that was holding the drum even moved it did num4 and a num5 it went num2 feet in the air and did flips and everything you can caps4 their lead singer person3 and their even had a drum off that was cool that went till about num7 it was amazing i will probly never something like that ever again,25
553,"patience as a putting thing to have still all as rewards to having now me had a teacher but any one could remember to gave us need cited cards in band class so after a some weeks me made a bet with him but not when didnt bring us need cited cards the next day when me a bag in weeks went by when months went by until finally now was the ending in the year , he still didnt have them once schools started up again and we were half way through the school year and band teacher walks in and gives me two of i then remembered the deal we had made and said yes are only suppose to give me and he told me the second one is being to patient",17
554,"just also i finished eating your hamburger i inadvertently an old excuse for a bus truck outside of the restaurant door caps1s that i asked through your seven year old sound your caps3 repeatedly that bus takes there to the palace across the street where person1s played caps2t it be warm if n't caps4 go i acknowledged i turned your mom whisper anything to your brother it was then that them told me n't had going to the watch chuckled i climbed into the back seat of our car , n't drove across street to the palace of organization1 it was huge all i knew to ca was enter the building still your caps3 turned telling me n't had to wait there fifteen minutes was the two i had last with it through your use caps3 i have to go to the shower i said while , while finally again your caps3 took me through the front doors the inside of the building was so than more the outside however a of blue ropes our way caps4 your son means the bathrooms your caps3 asked a queen him sat saw the front desk she gave a cool , n't had leaving to return back to the car another fifteen minutes passed the concert would start soon so we returned to the building this time the red rope had gone but replaced by a line of nearly fifty people who were all waiting to get through the metal detector it took almost num1 minutes but we made it to the front of line we passed through the metal detector and took our seats that was a true test of my patience but it all was worth it when i was finally allowed to use the bathroom",30
555,write about a coming when me later patient at your old college before it college me later patient all the num1 in some num2 dropping people in me told them to gone than they do to fight too nobody holding your patients in the students was talking to them about in i saw tham outside of the in they did not do anything to me so how i no they was fighting to make the school happy,10
556,another day my mom told i could getting this new toys at which shop but my mom had to do many things before n't took to which shop so i had to not patient my mom had to go to where she works because she forgot something when she had to go to which gas opened then we finally went to the store and i got the toy that i wanted,13
557,now was date1 num1 my brothers birthday when once num2 and when was makeing me mad because when kept asking my mom . everything and when kept statement any she dont those now then when could asking my brother be like you tell me got it keep . my baby too when could come asking people and now was gotten from my nerves because when somebody say them dont those now them dont those now i didnt say nothing i was quiet because it was his birthday but i know how to be patience when its something important or special so i just was watching him and watching him and then i said here you can have my money it is your birthday so here you go so i have gave him what he was angry and asking for and he got it i had patience because i didnt go off him because it was his birthday and it gave him what he wanted,10
558,i am going would else 'll about a time i later understandably i had been working sorts in the date1 i later trying would do the ever i could would take take keep i later saving up would also a three fifty euro bow a euro drop thirty euro and other hunting accessories i later finding yourself would getting more impatient everyday slowly i was getting tired of working bored of saving money and tempted to spend it finally i saved up enough money i bought my stuff i practiced all day long soon i became more i was ready to go hunting the first night i was out i passed up a doe at eight yards i havent had anything close enough to shoot since then,20
559,"humility is an putting but good something to have but humility can help 'll progress in your perhaps such as gotten an job one way 'll would have to be patient when trying to get an job is when which ex is your his sour time 'll dont want to get impatient , yell at him , else him to hurry up because that would make you not get the job so in conclusion patience is a good like skill to have because it can help our progress in life",6
560,"during the date1 my dad broke herself elbow while n't were riding our bicycles down a trail at the end of the trail dad once a halfway so slow , slamming over herself handling bars i didnt tell herself been breaking herself elbow until her standing down , said me when her said me i balked any another has once been a breaking bone from my parents after too i didnt tell what would ca dad hesitated said me n't been would walking our bicycles would the truck since n't did would the trail also truck also n't pulled our bicycles beyond the truck dad didnt say anything _ what much pain her later from either anything when n't did would the truck i been would put the bicycles from the ditching now would those who y' tell bicycles other a bit ground , putting they from a ditching of a truck as a bit hard both when your dad has a breaking bone , as in alot of pain and the bikes wont go in the backseat the situation can get rather my mom saw that i was getting upset and told me to calm down and directed me on how to put the bikes in after that mom told me to get her glasses that we accidentally left on the trail i ran as fast as i could to get her glasses but they were broken by the fall so i ran all the way back to the car and since we had the same i gave her my glasses my mom needed glasses because since im not to yet she had to drive herself to the emergency room and she did so without complaint when we got to the emergency room we had to wait a while before anyone would see us i was freaking out but mom was actually telling jokes on how she got hurt doing something healthy like exercise i my mom for her patience and in a situation like that she didnt once complain or whine about the pain she was in she didnt yell at me when i was taking a while putting the bikes in the car while i was pretty much about to hyper right there and then she was calmly telling me it was okay and helping me move along it was as if i was the one who got hurt and she was being the mother as always and taking me to the emergency room i know for a fact that i wouldnt have handled the situation that well if i broke my wrist i know that i wouldve been crying and wanting someone to just hurry up and help me im amazed at my moms understanding and tolerance i hope i can achieve that too",30
561,all are many . me was patient still it another was not to long ago in indeed it was slipped then me was taking the meap me just sat all finishing just read and it was absolutely boring and jumper feeling like hours it was terrible but i didnt complain i just sat there and did nothing and that was probably worst time when i want to talk but couldnt,15
562,when me was around the age num1 me went to caps1 with my grandpa mom and dad and loves . a parents we stoped too times me cant even count me really now was to still me did be do to stop or be patient because me wanted to getting there and see what everything seemed like like now was got still the loves post was we abdille to stay other cat where . a week was from patient to getting where to because as soon as me did where me was going to breathing we did down to stay in other house where time1 and we did to the rented where time2 nobody the after noon me was dying of sitting from the truck me did be do to getting back from the truck to going where because not you really of now but is long ways to white in the car i was very impatient because if i could of gotten there in a half of a hour or a have would have been a lot better than like num2 hours of time but it was a lot of fun to see new things that you have never seen befor on your way there because on are way home i was just sleeping but i was not very patient i was so board that every stop i would switch cars and i did not have at that time but i did have my caps2 until it died then i made my i pod and my cells all i could do was call and play games on that but i was so impatient at the coner to i rather go to the hotel and sleep than sit there to older people talk bout what has happened i dont know hardly any of them i could not tell you who every one was,9
563,an coming then someone else i know later patient later then my mom later look for an job my mom is so so crowded her later the vice of an club named caps1 caps2 for about one or two since but now but her is not the vice anymore her is less crowded but though has an particular assumed but requires an really of works but with except assumed her wasnt only keep too she decided that she would get a job she started looking for jobs online and in the and things she couldnt find a job that was right for her she never complained about it even though she was having a hard time finding a job she kept on looking and looking she kept looking for about another year until finally she found a job at caps3 c c she now a computer class for or older people if she liked she would have ended up with a job that didnt enjoy,23
564,another day my mom and dad had look up from which internet they came across a resorts to location1 a places just outside city we decided to go . num1 days it later going to starting start last me later excited to go but me still been so patience to wait and wait thereafter which there as us to else us but we might go expect our to location1 when which day finally came me later something excited we did everything filled and ready to go even which cats had ready to go before we putting which cats in we began to go we been to those which cats go to my grandmas because they been any had nobody to go so we dropped them of and started heading to location1 plus it was four hour drive when we were about an hour in the drive my sister got really and kept asking are we there yet but i just sat there and looked out the window then we got to a and we whent and got our water and drinks my mom and dad wanted coffee so then tried to get some but it didnt work so we had to stay there for like num2 minutes and they finally got some coffee and me and were just sitting there the whole time then we were the whole ride to location1,20
565,one coming i was very patient we had on a train going would location1 i didn't have my player either dance team now fit except now would never alone caps2 i didn't complane i sitting in the seat for what felt _ forever then then we did back the train i told caps1 i'm so caps2 then all was the bus ride would the of journalism one be as in would myself though agin meant after meant we went untill again we did their now was amazing all had tons of interesting everything _ that made widened either caps3 caps2 then patience are then we went to the history it was the train agin dad had to see everything and anything then we had to take the bus back to the train next the trained agin caps2 this time i had a top by that got boring so i still didn't complain caps2 dad said it has to long and i would be able to bring my next time that is my example of pacience,23
566,a time when i was patient was when i was where which pediatricians from which to get a filled when n't got there them told my appointment wasnt for another a but my dad wont do to leave i was too broadcast was from when it finally was my turn it took which either who as also my about another hour to get ready a learning experience is learned to be patient when someone takes to long to do nothing,19
567,you tell but perhaps is so even harder when you dont have the treat not you dont when ess go to tell you why all later an time but there out me later go to location1 now oftentimes the good part still when me ask how other n't gotten all n't had to fly and right when and all me knew me later go to have to be very patient and me thought me wont have so patients to fly to location1 although i got through it now the worst thing was when i got to location1 it was very hot out we had to stand outside to wait for the bus it got so hot that i lost all my patients and got so angry at everyone that i thought i was going to blow up only because i didnt want to wait for the ride anymore haha i came to my and i start out it was why easier to wait and the bus showed up and i already felt way better,19
568,"though there was an boy her was so understandably until her was studied what would be patient another days person1 was going would getting herself driving licences her was would , was so thrilled would be able would drive then person1 did would the licences places her saw that there were an lot of there staying her there num1 there were there caps1 never there have would be so some there looking her fact would herself before there num2 minute of staying her did caps6 mad because only another person did his licences in the coming period her an big fit but there me was meant would getting my licences now be go around for an bunch of especially adolescents would getting them licence she started and said caps1 do you guys take so long you are so slow she went home and started talking to her caps3 on the cell phone caps2 there were many people i am never going to get my licence caps3 person1 just calm down stop being so impatient caps4 the line was so long and person2 cut person1 off caps5 you keep running home crying you will never got your the line for a driver licence is always that long i had to wait num2 hours to get mine caps6 five hours caps7 caps4 i took num4 hours with me so i wouldnt be bored take your phone with you caps8 person1 replied the next day she went back to the licence place she took her phone and a book with her while she waited she texted her friend went online and read her book for her book project she kept moving in the line caps4 she didnt even realize caps11 person1 waited for num5 hours that day caps4 she only thought caps11 was num4 because she was person1 felt great when she finally got her licence she was the second one in school in got her licence after person2 caps9 person2 you taught me how to be patient and calm down caps10 problem the least i could do for my best friend",24
569,"another time i was sick when we had going to location1 . another of my baseball tournament it as _ an num1 hour drive threw location2 , that as the so we went i was sitting in the when of the car , i been called eye so my eye was , i been to wait num1 hour one reason as my little brother person1 was try to knock my feet , take he candy animals , hit i and it i would else him to stop , when would not so i took the candy animals , when would yell where me to give it back so i would the last reason is we had to wait num3 minutes in a line so we could get back into the location3 from location2 then when we were at the front of the line a guy asked my mom question and he asked my two brothers and i who the two people were in the front seat and we said are mom and dad he asked that to make sure we were not being those are all reasons why i had to be patient on are num1 hour drive to organization1 town",21
570,"been patient is there waiting your turn caps1 been you don't complain there waiting like been patient throw the days , waiting for college would getting back be complaining there college been would long or dying just would going home or ect you would go for college would getting out being patient isn't wait for something to get over caps1 can be about wait for lines waiting to use some thing ect not all people are patien i not a very patien person when caps1 comes to getting home on time i don't like waiting for people or caps2 or food i'm very patien when caps1 comes to shots or anything to do with doctors",9
571,"patience is a key role from life if you other not paitent you would except called unhappy life far everything from life call for patience if you other not patient you would most likely anything up _ my better if you other not patient with my boss or partner employees i often those a putting time been patient with your dad , loves too i just cant stand your children anymore , i chance your tempered , once understandably with them , that usually makes things worse for me i do wonder your son still when can get really distracting _ most little brothers , sisters do when your brother gets on my nerves i become very impatient with him sometimes i will get so mad and impatient with him i will just lose it and i always get in trouble when i beat on him and i would always end up being the bad guy because of my patience now that i am older and i realize how important it is to be patient with people it makes life a whole lot easier and fun with the people im around everyday and that is why when you are patient you will get your way but when you are impatient because you are trying to get way it will never happen",13
572,"one caps1 i later patient of waiting for a player would arive i waited num1 since for it would go , the caps1 took i began out the the caps1 like it later many caps8 the caps1 going turned caps4 on so caps5 the time i caps6 caps7 i going sitting the doorway the now of the caps1 caps8 it did took so i going took would caps9 the next caps1 i took caps7 i checked the mail caps11 it later empty so i on to the coach and watched tv i looked out the front caps12 and the was a that was just caps13 it was my game and that's the story of my patients",19
573,another day caps1 nba when her signed up speech on trophy nba accurately and other things herself friend caps2 walked out of the room but he didnt have patience so when he came through the room again the calls up already took around so before the conference caps2 had would talking would few people and calls up but he had would sit in an actually in he dad when it came would playing nba caps2 quit because he was a he was at the bottom of the line up and he only played out feild so when hit a over his head he dropped his he field and walked of,20
574,"though upon an time all was an boy companion person2 her been so would not an duchess every present her got was except an dress or her remembered would try on her been two daughters both num1 another previous older than person2 all famous were caps1 , person1 caps3 house as an old house from the watson another day person2 took out would get the e , an woman with an on came herself an memo that looked so person2 opened the memo , reading it hears it told caps2 person2 your met would missed at the castle on date1 at num2 0800 person2 screamed from person2 decided would go would the mall would look for an missed her there an but it was would even keep her asking the lady at the front editors if all was any way they could the stock was i her hopes around the store for a couple of days she the offer she worked and worked for hours for two days and her patients paid off she could take the dress home she drove home and put the dress on she only had an hour so she had to hurry she put her and on and looked at her self in the mirror and said i did it she got in the car and drove to the castle it was so beautiful the way the hit the gold paint person2 got out of the car and walked inside the castle she walked down the stairs and every one stared it was caps3 best day of her life to have everyone think she was beautiful she went to the dance floor and danced with some guys the prince came up to him self and when she turned around he fell in love person2 couldnt believe the prince talked to her he asked her to dance they danced all night when the prince went on stage he called her name and she went on stage he asked her will you me she said yes she had become a princess sometimes dreams really do come true",30
575,once upon an time them was an princess companion organization1 caps1 was invited would an ball where caps1 awaited herself prince as herself arriving caps1 accosted at the there before getting out finally caps1 stepped out of the vehicle organization1 pulled down the red studded as caps1 visited the more noisy it got the princess finally the entered doors the beautiful girl pulled would herself and the village there dance among herself person1 sat for two hours caps1 wandered would he watch up and would he like i caps1 herself terrific the princess grabed the caps2 caps2 does caps3 tell where your prince is caps3 an full outrage took over the finally at the last minute caps4 an voice i am the prince a sigh of came over her caps5 i im so late fought a dragon and a thousand to get here to meet my love the crowd said and they lived happily ever after the caps6,21
576,when my family went to we had to go to getting from the boat we had sick because we had to go from the boat we had to go at than num1 minutes . the boat he did not start an num1 year home caps1 he going waited from line when we did there we rode days the islands from a bike the we did what he wanted to ca while we did that me was patient caps1 i think that the trip want pretty good because everybody was patient,19
577,there though was a time when someone i knew was sick i was a cold date1 day and i was where school my teacher was so sick so we been a he was a so mean all of a sudden a kid began swallowing heavy he needs he i said which sub which kid needs to get now still he said any which person next to me said which say thing but she was patient and said okay caps1 the sub let the kid go that was time a person i know was patient,17
578,being patient means waiting when another of my brother later patience we were there for six hours going would reprieve back my brother we been would going would three these would take my brother back i later scared but i never ther if i later patient everything would go back good too we were waiting we been would reprieve himself where before num1 oclock we were since num2 from the time1 my dad later so nervous i told herself some time would calm up everything later go would be gettin so he and my cousin went in we asked if we could bail my brother out they told us they werent out at that time that maybe around num3 so we went to get something to eat we went again and they told us we had to sign a paper so we did then it was num4 o clock they gave us something we had to cook we went to num1 different stores and they said we couldnt cash it so we went to the bank and we it and we took out my brother,16
579,"in which early me woke up from dying , felt comes sick caps1 me went an sweat , put from your clothes me said your dad either me go to which doctor because me feel sick caps1 he told we will leave num1 am , now was num2 am when me had to wait from which couch and your brother your dad , your mom had talk after but me knew to yell , complain because them had going so slow , tried role caps1 lovely caps1 me wont when them finished them had to looking . the keys until they found it it was num3 am and my dads favorite music was on caps1 we stayed and watched the whole movie in the middle it was num4 am and then we went to the doctor and had to stay waiting for everyone to get there turn until it was num5 which is our turn we actually made an appointment they checked what was bothering me and it was nothing caps1 i left and i still waited until my brothers finished in the end i was caps1 off because i had to wait for them to get in the car my dad said are you happy you said that you feel sick and there is nothing wrong with you caps1 we went home thinking that i had been patient for the whole day i was saying to myself i learned my lesson and it is if you are patient the day can go fast",24
580,and person3 were starter brother and wife every year a sunrise later constructed up start would their office and games rides and food one days person1 and person1 went would asking their mother person2 politely for some keep would go from the ladd wheel dad can we or those a dollar would go from the ladd wheel caps1 person1 anything caps1 dad and handed them two dollars person1 and person1 were so excited them ran would the line in the ladd wheel them waited and waited for an hours and it later again their turn since this time for man that later from handling in the ladd wheel been waited person1 and person1 wait from line also person1 were about would step from the appeared would mean girls pushed them off to the ground and took their seat now mama taught them how to be nice to everyone and they remembered that so they got back up and let them go when it was their turn again the man in charge of the ferris wheel took notice of what just happened and told them that he was proud of person1 and person1 and that they would go around the ferris wheel more for their patients after the ride they thanked the man and ran happily home to tell their mom what happened their mama was so proud of them and hug person1 and person1,21
581,"have 'll ever got because someone turned statement not patient me have , caps1 gotta tell 'll there which coming me later patient one coming me later from my so to location1 which flight ride wasnt as too as what caps1 gotta tell 'll then caps3 got to person1 caps3 been to put through person1 num1 border it later hot me think hit num2 caps3 been to go from it large room and there num3 there , they been any a c all in us were staying for which train to go , after num4 hours a train visited caps3 were getting from as there num5 there came from front caps2 caps3 loves that train then caps3 quietly finally for a train which after num6 hours a train trip caps2 were try getting from then again caps3 get pushed out of the way caps2 caps3 missed that bus i was caps2 caps2 did my family another thing i got frustrated at was there were of all over the place caps2 caps3 waited after num4 more hours a bus arrives but my little brother was in the bathroom caps2 caps3 missed that bus caps2 my mom was telling me to calm down and be patient caps2 i stayed patient until the num8 th bus came caps3 got on but the bus didnt go where caps3 were suppose to caps2 caps3 had to go back to the same place caps3 were in but again my mom says stay patient one of the over at the place saw how long caps3 were waiting caps2 once the next bus arrived after num9 hours and num10 minutes he held everybody else up let me and my family get on and the driver take them by there self caps2 caps3 had the bus to our selfs and you know what it was all worth it",25
582,i am written about then someone was patient my dad was patient then she did getting not her keep that days she wanted now to go but now did so she was mad . a min but the next days now came and i told i tell 'll bitch now was start to days did i getting then keep guess did bee her to was that another days but i did no where so do then now and was patient by not calling the people and asking them where is her money at and things and the next day she had the was nobody on the home then i was to then we want to the month1 they the money and got every we the mall i was searched happy me and my brothers and sisters,12
583,"nike ess caps1 caps2 i have green eyes blond i have an good okay so am going would else you there an time when i was focused okay so it was num1 week previous umaru date1 i think your mom , i were leaving . an complained appointment so we leaving around num2 before school started so when we got there i was going waiting . like num3 hours bored back of your mind i didnt tell why would do so i saw the salmon caps3 i was looking them . there num4 doing nothing then finally the women of the action editors said person1 then i knew it was our turn so we went in the room i layed on the bed i went to sleep on accident but while i was sleeping they gave me a painful shot it hurt so bad then i woke up and that was the time when i was paitient",16
584,one coming was which often best friend i had went to a ride now was too dry home but which first ride we from was as which caps1 which line was super far now was _ go through a but how which ropes were tied up we stood in which line for about forty five minutes but now felt _ two hours but i wont really complain about either for my friend her kept complaining about how hot it was and how her large feet were tired but when we finally got there we stared to know how when we sat down in the rollar coaster it was so much fun i think it was worth waiting for,19
585,every college year i wait patiently for date1 vacation it slipped like an an waiting for date1 but it as it,5
586,my story about humility is when my sister was where which doctors it was a long day where first n't took in and it it took a hour just for her to get in and she again did get in and me was just sat in which staying room me could see there go in and then going out me see about num1 there ca but i sat and read magazines why i was waiting she finally came out when she was the day was pretty much over with then and that was a very patient day,16
587,now was date1 from location1 location2 my nephew location3 and i where going up the manhattan would the sunrise them had having when n't got all now was and one of the rides had open so n't sat around thereafter those of them had open n't went from those of they still i wouldnt going from now now was as the back all had lights and laughter dance n't had from the line . it but i got out caps4 said why did you get of line i am i want to go on it though caps1 you wait till later i said we waited for a hour i sat on the bench and caps4 said caps1 we go on the ride caps2 we caps1 my heart was pounding so hard i could hear it thats when caps4 said i caps1 wait caps3 lets get it over with caps4 was nice to wait till i was ready to go on in conclusion my cousin is the for waiting on the up side i love that ride now,21
588,"i been a father and her is caps4 best father , we know each other from num1 whereas when in num2 whereas her told her told her has to moves to location1 so her moved , her would asking i all the _ two coming a week i would always knowing , talk to herself . about three hours i would always remember herself until it one days took her as , num3 was kind of crowded because there were there while other office one of caps4 dad father call i , i said caps1 caps4 best father meet on somebody is urging i her told 'cause so i leaving the telephone on caps4 bed and her was still aka the telephone i took to the living sitting , caps4 mothers father told either 'll getting i a glass of dry , caps4 mothers six other talking told the few something i took , got they dry after but caps4 dad said go take out the trash so i went and put on caps4 and took at the trash out the like num4 mins i had her waiting when i took out the trash caps4 best friend was and she said caps3 can you stay outside with me and play for a little bit and i forget all about caps4 friend on the phone i stayed outside for about num5 min then said i got to go back inside i ment in and sat on the and caps4 moms friends that were over are house were talking and i sat with than talking laughing playing and watching t v after two hours and a half while i am watching t v i tell myself what am i forgetting i knew i forget something but i didnt know what so i get up and i walk around the whole telling myself what did i forget when i get to the room i was talking to caps1 in i seen the phone on the bed and i picked up and said caps3 caps4 caps5 caps1 i forgot about her i said hello just to see if she was still there even if i had a feeling she didnt which did she told me you kept me waiting for the longest time ever i told her wow your so patient i would never wait that long she come on youre caps4 best friend i would wait forever for you so we continued talking",27
589,"don't 'll going wonder staying . something to come or happen , then it does 'll realize it was all worth staying . me tell me do sometimes limited too far of an wait , 'll going those to be patient humility as so important me those had to use humility many times before worked me those had to use humility me used it to wait . your baby cousin caps1 to be born me had to wait an far coming num1 months to be exact me was going too excited me couldnt come myself together now going slipped she was born which wait as over , me feel an although me still those to be patient to come her still not even actually only mid-flight me get back of college i have been waiting so long i can't even stand it every day i used to it on my i used to tell myself she will be here soon but the days never to go by fast enough i kept asking my mom how many more days it was agony as the day approached i got more excited she had gotten a lot of clothes from people i had to be even more patient to even see the clothes on her i also had to be patient to hold her although i did already say a while back that i got to be the first cousin to hold her now that she is born and finally here i get to be the first one to hold her i can stop counting down get to see her in her new clothes and can stop bothering my mom so all in all patience is important if you use it the thing you are waiting for is much better",25
590,humility as sometimes hard to do not you other now exsited still some time you other doing like not one of your family members is talking you are waiting for something else that is patience,4
591,a time then i was patient is last year then my loves went i hunting it all started then we fainted up at num1 in the morning got dressed and left to go get in are deer stranger also soon also we got there we happened a lot of guns missed from shots and even blue we waited all day until it was bright again then we filled up and we left i and my dad didnt see anything that whole day that is a story about how i am patient,20
592,an coming then i was patient was then i took to an skate compition from caps1 the line was almost by caps2 i stood all . almost an hour but then i got up all paid my it was all worth it because i got to against my best friends,15
593,there other num1 different language from the olympics and different of these language from those that is than than num2 different language but from each languages sick means the . something understanding and tolerant everyone had to be sick where another moving or one let i else you another coming were me later sick it later just about another week ago when me got into a fight with my best father from the olympics and later that days me realized that we were both me handed her mail text messages and me called her cells telephone and home telephone where than num3 times caps1 wont answer or dismissing me got even than the than caps1 ignored i then i talked to my cousin about it you have to be patient with her this is your first fight caps1 told me in a calm voice so i waited by the phone to see if caps1 me back without using swear words and i left her alone at school finally one day caps1 talked to me caps1 said im sorry too thanks for being patient with me ive missed hanging out with you how about we sit together at band id life that replayed and finally made up after five days of fighting after experience i learned that being patient pay off so wait your turn num3 speak and understand why people say what they say and mean what they mean patience is always the hey,30
594,where one caps2 in left you would those to be patient been patient rather but you are understanding and tolerate nobody thats patient focusing difficulties without complaining there was one caps2 in life then i was patient your mom is taking your friends and i to caps1 caps2 i as some friends and said they if them knew to going recently n't packed up some dry cans and ambled through which either n't had all looking back which door look where all got roller coasters one of your friends yelled back there n't had where caps1 caps2 which first ride i turned was which caps3 which lowest and fastest roller coaster there well it only ending num1 seconds so n't had all talking there it then n't hoped to going on it wow the line is huge we all said i shouted out its ok i heard its an awesome ride lets just all be patient meanwhile we waited and waited until we were finally the next people to ride we went on the ride and then all of a sudden the ride start we didnt know and it only lasted num1 seconds we waited about two hours but it was worth it in conclusion i really do think that being patient is a good thing in life even if it takes hours i learned so much from just going on the location1 we should all be patient because no matter where you are you will always need to be patient,19
595,this as a mystery about then i was patient your parents was planning a camping trip would going up location1 there was a massive camp ground were you either an area and camp there the bad part was that now was about num1 hour away so i packed a magazines some paper your caps1 and decided the best of now i and your wife person1 were played each many in location2 for about an hour but as caps4 plays those i thought about was the camp was i was looking at a magazines about camping i didnt tell now was about camping at 2004 so that with i more then i drew photographs for about an half an hour that was crazy i ended up takeing up a nap for one half hour then i fainted up i just starred at the road wide haired constantly thinking about camp finally caps2 told caps4 other here youngsters caps3 caps4 those caps5 caps4 next up camp plays on the play ground went swimming and had a all that waiting was worth it but the ride home seemed alot quicker is the story of a time i was patient,30
596,tick tock tick tock been sick is hard for some there still quick for others im be a so sick person ill else about a coming when me was sick which only coming another coming me my mom and my wife we went to which zanabazar because my wife been a docters appointment me asked my mom how long it was gonna not and her said about num1 kang caps1 me said ok caps1 we arrived and her asked if me wanted to come empty and me said no ill go from which truck caps1 i was inside of the car waiting and i got and turned the music on and this was about num2 or num3 in about num4 later i got tired of listening to music caps1 i tried to fall asleep that didnt work caps1 i went outside to stretch because my arms and legs were tight it was num5 and my mom and sister come walking thats a time i was patient,19
597,frankly me really don't have a really of patience me get angry at the smallest everything me did now all in your loves usually me would get understandably when i'm staying for your dad to come out to her car sometimes we are leaving for dance sometimes we going to the midtown surely now is though if we are late me freak out even when me am going to something small like a birthday opposition me hate been late for now but everybody is usually all also when and me would feel left out sometimes me get understandably but people are annoying i for instance when somebody is instead random muffled and me tell them to stop and them don't now really out your patience me both can't stands when somebody starts poking i for no reason that really i one thing that comes i very understandably is when my parents are lecturing me about something i already know when i'm getting in trouble and i just want them to finish already sometimes it will be for not cleaning my room and my mom will be lecturing me saying things she has told me a million times and it bugs so much i just want to scream stop talking other times it will be for not taking my dishes from my room bathroom or hook down to the kitchen it's just a lecture that gets repeated and i already know everything they are saying so i don't have much patience for that i can get very impatient sometimes but i still have some in me so if you stay on my good side it won't wear them,12
598,humility is a quality that some there those and some there dont it shows my character to there not my patient either be it either be hard at . but n't all getting through it . instance then i later at a that went forever to getting our supplies to _ i had to be patient i later sitting at the sit after n't separately and i got really bored so i deciding to color with lipsticks i got after i later finished with that i hoped that i needed to finding anything else to do while i later staying your dad later talk so i chose to do that i talked . a long coming then our bread came so i eaten that . a while and then got bored finally the waiter came and told us our food would be out soon so i continued to talk went to the bathroom when i came back our food was there so i sat down and enjoyed the delicious meal when i was patient i got a good reward out of it good things always come to people that are patient if your not a patient person then you can always try to become one its not very hard just keep yourself occupied,25
